,subid,oldfwhm,newfwhm
327,3323308438,7.4488395735552,3.841007255075152
328,2762202970,8.117045193362575,4.143241891232282
329,661770582,7.830615289856968,4.200444171052732
330,36895554,8.134221211873662,4.183085608190382
331,696727241,7.824155543058427,4.630830268930748
332,2258551019,7.43619092249628,3.902240393904375
334,485017822,7.885277321017854,4.016038194401647
335,2671429330,8.063712731543578,4.00388189480832
336,438637277,8.48638152991261,4.211231146797599
337,4093356685,7.719432135104969,3.9681561383796886
338,673480448,7.641070611419363,4.198298832741532
339,2726208310,6.6590612104360005,4.090733964423505
340,1536441148,7.31488625156299,3.712893490118892
341,2670354621,7.018555446520412,3.883339674911989
342,808687263,8.33695832205336,4.118448743138021
343,3474248854,6.9545546749235045,3.9239874368826655
344,138434806,7.207309804645948,4.399530332755366
345,4187598678,8.379249667954788,4.122631222858148
346,2318003050,8.15434976789129,3.9355782249031033
348,3194237272,7.853482773049501,4.0074563389786695
349,1094939473,7.762877395616464,4.366243688154725
350,2285120424,7.40484687949965,4.092876650092229
351,1910420386,7.8615690008382275,4.110653912510821
352,3678218578,7.482609189247593,3.93598066884917
353,4160147836,7.772324827829916,4.079631586038915
354,443632695,7.364328879933107,3.9597617493438793
355,3621702873,7.776784440263463,4.116536987918261
356,666666729,8.497091123190671,4.109566555822362
357,1547173705,7.794590765478713,3.730222855680488
358,3756388677,7.770917106413797,4.000598904598119
359,1687224870,7.936556876601652,4.015556028770935
360,410808047,7.823845601926688,3.9862695944041127
361,1786222403,8.22679735981829,4.309564669974474
362,2585124211,7.779270540563415,4.152260233157219
363,1697816442,7.910543606731858,4.522477154903189
364,433029449,8.21962535535055,4.3478059010337375
365,1081730904,7.625139536521586,4.257715131532716
366,1786758517,7.807331217099923,3.905008963070517
367,2533255886,7.749948169921861,4.098912467985739
368,467305309,7.138001999579645,3.848262848222928
369,4061437282,7.94381250836565,4.235556053637274
370,1887252222,8.598580614378651,4.07601649821274
371,1201047966,8.154536945998833,4.046124763782001
372,443652258,7.942378138753615,3.7679906232522793
373,335104664,7.900956810806236,3.965406613851226
374,3818082974,7.860832026873922,4.073969995837127
375,3724047858,7.9258176406503,3.912434726678923
376,2051099070,7.775484116837005,4.1824721362429695
377,574930953,6.550516089200321,3.857386318272913
378,1484543503,7.718989625636683,4.134318563308131
379,734794291,6.985986909792198,3.994996674702747
380,624076698,7.877384964523028,3.966673061471288
381,4276974103,7.657915268495956,4.099200669217395
382,1799875502,7.821671508413438,4.196722308647386
383,3769010696,6.987674647613135,3.764382678923053
384,3724155829,7.387644812762193,3.966560145471496
385,4160502168,7.873746440914194,4.394945358005397
386,1934623281,8.16131854339925,4.094590190901108
387,103652366,8.388820046742625,4.298520351798933
388,1752698697,7.229872633280247,3.8254688159981423
389,2026754591,9.025355003385169,4.371910977234666
390,2166835733,8.15150172617389,4.165623998465495
391,1348459455,7.689131558822555,4.037167705154812
392,2932569616,7.255742010539186,3.8526301336636526
393,4016765342,8.018423778282756,4.091153022717124
394,890147203,8.14893420534922,3.822018681395568
395,3445089839,6.221670013292463,4.002946466738891
396,307804547,7.818805615643511,4.066291388254903
397,3926498329,7.784610728835388,4.1449164286346765
398,3346107281,7.315417816626467,3.981186109976578
399,2675724304,6.818079563829791,4.11599783972941
400,2816126335,7.135242691225046,3.9270790735102494
401,3516454823,8.219101249476466,4.133189211944156
402,646773252,7.853602040484485,4.396043804145611
403,2404418579,7.785832563193978,3.96464294408514
404,2175676858,7.340198446801088,4.0049395543942685
405,2017765808,7.489774722350605,3.963370353554752
406,4117238293,7.516026483500516,4.088553523461061
407,221853583,7.260370250254323,3.878340076529941
408,4242587695,7.799137308143732,4.256831240292782
409,3901605230,8.224045030531396,4.13646013767386
410,3866325191,7.63066498027171,4.074834188605686
411,835121147,6.718714416673946,3.764357974618354
412,3147576269,7.52687660886145,3.995916349882954
413,3749102689,7.5959174897777215,4.176510645666074
414,3606976091,7.809992168920725,4.123149448268831
415,3876784770,8.245325649222135,3.989861611522014
416,894197507,7.876466257778108,3.8127886041676704
417,2886590951,7.385871393821256,4.665642342069317
418,4040716945,7.055072145620314,4.026818512657719
419,2338019591,6.293148071313049,3.85841498995106
420,2706712860,7.434380996009683,3.947022142119334
421,1351409340,8.034559963930729,4.137520266233631
422,1735338986,7.532517024602347,4.026079262393071
423,3410573615,7.860258056462705,4.100742607134287
425,3993637691,7.547485316573414,3.86960561778576
426,420900014,7.477002113488677,4.127965173750965
427,856706691,7.243090142163182,3.9587333469757975
428,1819013777,7.196083370370046,3.858618494217773
429,447775004,7.8496856868537535,3.9634704466441417
430,322458406,7.961721261282588,3.959489531536717
431,1630775946,7.841047002230235,4.075218413722514
432,3371160733,7.490066286239835,4.126724894938911
433,3010264843,8.025631640246957,3.7896747124844974
434,2852081635,7.192820656597356,4.091589608680643
435,115784129,7.678715205275868,3.704949382768481
436,392818846,8.248969281328637,3.9510150944596414
437,3870295870,7.824813352979867,3.889264394172384
438,3925151495,7.775599043398136,3.95516374269966
439,1030193285,8.207311993925595,3.8142488915006663
440,865678636,7.303574825267441,4.092438281857313
441,2457761447,7.598020679469198,3.968753967634082
443,2033463791,7.870339482069613,4.078295603295209
444,2047595784,7.601158148923475,3.795201562316825
445,2321665294,7.453213084329452,3.980575793994096
446,1915807892,7.77696056337146,4.178735497911759
447,3608113928,6.753599515664504,4.227514343524933
448,3836020010,7.696176227195233,4.028452811463965
450,3474496151,7.7928522245130045,3.95520116499833
451,486306438,8.036902628531202,4.137472286680144
452,3655426254,8.085040932991548,3.82988405051647
453,793702653,7.745836190572436,4.007741302418546
454,4239005932,8.289351061433068,4.243349013917718
455,982522394,8.163013886361542,4.178533385708208
456,3128815857,7.7743639292899696,4.072472107707944
457,1612290284,7.981149884565198,3.94451438695551
458,920823026,8.00099415840799,4.289971660934714
459,2990984557,6.998247676699345,4.1533254312326
460,1453109530,7.902260671415808,4.197317760473219
461,119126177,8.133666797747303,4.11906974185623
462,2319274290,7.793786286029808,3.905090955494071
463,4026910516,8.121983601664553,4.185267007884009
464,3138616935,7.773148824152384,4.101200211503786
466,1992060521,8.080963768461867,4.248944743942058
467,2308648032,7.512322165998169,3.976756147107647
468,158779019,6.572013690235542,3.798193523552468
469,595113616,7.853888456186527,4.068426862124683
470,1569761975,7.404406843846864,3.803465832907578
471,56162563,7.831971397871836,3.960998114030932
472,3685268115,6.959829798633238,3.775865278019145
473,299894413,7.091321767053848,4.218476978752812
474,1214132906,7.867259346175071,4.067898447055482
475,3761349403,6.541561642177518,3.866319447781327
476,3730474103,7.739637301846319,4.040799770049733
477,2988053796,8.326999132344069,4.09798958474127
478,1616242378,7.824180861595989,4.086896189690875
479,3123810007,8.012026028634352,4.001901279076249
480,764315034,7.231187469469289,4.182537047404272
481,1602583606,8.137777852200447,4.061330889795711
482,2925300630,7.83384469991415,4.031347914896339
483,3696718394,7.676365940804597,3.93438210462348
484,2175309663,6.811520827280313,4.206126049188769
485,2397937510,7.303207110106132,3.659718914527684
486,210534092,7.531025097341795,3.8114578205400496
487,1991567562,7.666284304482399,4.11117902369611
488,3095311898,7.986131163476294,4.132316897643314
489,2626581416,7.288667660609744,3.92405831624862
490,2588125611,7.719275766967955,4.120227566074617
491,4216533717,7.333399428232338,3.8489008221746057
492,1584150953,7.54633309154635,4.0461411162467735
493,1930702369,7.296748167684619,3.9534930218124544
494,1924109233,7.373641952296907,3.941002434480376
495,2705533334,8.371948117708213,4.293127681834915
496,1795409854,7.841856392326665,4.125753374934772
497,2464767924,7.534807637467839,4.027362055586831
498,1216701855,7.277797620323877,4.109787326769371
500,902534154,6.758841424803727,4.125644056666284
501,1228855311,7.65461968953171,4.10469265045781
502,3906575236,7.599720098131708,4.053265382512112
503,1403873511,7.851007328691285,4.20815233072452
504,3498010347,7.518133927755246,3.9653591209498216
505,60021964,8.270073532228896,4.0597705329560005
506,3807880204,8.133122388722363,3.9403160609995154
507,3245954075,7.792159164877211,3.916055918141802
508,1046353426,7.009191636221321,4.321139971041339
509,476252579,7.930628294699239,3.762657796289538
510,974108074,7.1726260917818445,3.982440343917165
511,1827965364,7.891507753062047,3.977517216418837
512,1190308761,7.770629113146011,3.853945493818971
513,2928085046,6.116578395421925,3.93680862391265
514,2939479952,7.627039394994588,3.7100046208937223
515,4190603704,7.747644537901031,3.7123184415695674
516,1743802575,7.111309965175682,4.105886432833221
517,3827457731,8.044374779042428,3.942957482699789
518,2884386695,7.501201637276428,4.135884884292811
519,2465300344,7.216882063822198,3.8491548800570254
520,1860819350,6.50423493513215,3.9072290611384526
521,2423596559,7.829474470555321,3.99349015981833
522,462702505,9.376817414953749,4.114038362561847
523,1638715823,7.928138749107643,3.941553184514065
525,3225665554,7.500622628590984,4.017607104136797
526,3837482902,6.972122741471464,3.9426148034366735
527,3342182273,7.3057340493176435,3.984621792733345
528,2242628840,7.582253485069214,4.147818617496578
529,661364701,7.854633754911625,4.285129297718288
530,4065001465,7.437259095009214,4.207256601713722
531,2906198493,7.681824845899875,4.007907207205758
532,698185794,7.802096291605164,3.9807113772701217
533,2256834144,8.10553623856258,4.192460853833517
534,4240185446,8.063255159345948,4.131965147169858
535,3290096905,6.82593456427577,4.007599988277042
536,1861299663,6.546289450114543,3.8900933528727664
537,1162141764,7.055057719862512,3.959838524064726
538,3227202635,8.016166278768871,4.1983799592149245
539,360338543,7.661603251221889,4.170449388448474
540,809074299,7.452527498525477,4.113069709719501
541,2171240541,7.052885146465026,3.8591626236561134
543,3931419723,7.787584161010361,3.971006036952956
544,3332328549,7.680388471364938,4.212018931446634
545,440314957,7.683774686010448,4.035020804276989
546,3931956861,8.380440259870598,4.987399779003765
547,2311595124,7.947542871806725,4.133055848378686
548,3744667754,8.225259595763209,3.9954380401788017
549,3530244209,7.784833445633943,4.163160928536357
552,2795844072,7.805382085971751,4.013528225123754
553,2385983560,7.727968485224237,4.001585605411962
554,3511452762,7.171599847332782,4.728005740770332
555,2172281415,7.537786466213481,3.776699812173976
556,296947353,7.864378251263218,4.04446580242875
557,1804310687,7.524608908248194,4.3010677872348335
559,1915723430,8.171595741755498,4.191349667758234
560,3279245901,7.59312112333333,4.313548319583963
561,903529086,8.044032933115055,4.381964105419894
562,287967180,7.097491575318418,4.441320771240823
563,277985884,8.400281367150544,3.905851422474424
564,1513930399,7.451793752346971,3.9236619251095743
566,1924569075,8.353173535486771,4.0716405780617135
568,419535935,7.827581459980143,4.188119409274589
569,1607889954,8.14809304014363,4.298184610549808
570,2996472019,8.619065658593525,4.169585623975106
572,3945053428,8.002484689498823,4.313335089882606
573,3809989470,8.026758851666328,4.260360730111032
574,3373396339,7.710676264592472,4.2907097720960845
575,3831608525,6.294777534849482,4.104619715055168
576,657998684,8.257247050053374,4.126167059055622
577,3748226758,7.702087415816778,3.689801492314644
578,924632425,6.393524391317907,3.8973136789769143
579,488302404,6.8459621046697245,3.918165078408348
580,1081366850,7.590093111984014,4.710474339226689
581,1410948099,7.799733139117043,4.0683970390699695
582,182017409,6.609804621572143,4.122442633872726
583,3052691308,7.550945594724372,4.194113950527014
584,2428446542,7.484337359808295,4.047923350147311
585,2254317902,7.271883076915907,4.278237926688696
586,1547321683,8.084068845098313,4.744697578219339
587,1649501759,8.168564437695247,4.875158416302272
588,3565014343,8.38512640806153,4.119323391317173
589,986035435,7.963241853435855,4.114602406261079
590,3319985890,7.32468123415734,4.581096835727517
592,3176046588,7.947474132822639,4.039872294863568
593,1222568744,7.659328108301483,4.1799188828147225
594,3888585994,7.650647992514421,3.818938936956528
595,3275217080,7.675133452769485,4.179871157464339
596,1996891106,7.933521183010144,4.53141422732388
597,2766838213,7.849040036282041,4.169410605073766
598,4122649464,7.867783008384035,4.224877641843097
600,1020132225,7.72904904375996,4.037600633978367
601,3171575673,7.604453824804644,4.189723188168785
602,1638126951,8.587155428612267,4.341038473510104
603,2529143538,8.39723709368617,4.1467325029989
604,3039910629,8.013065842238507,4.371798896522082
605,662466380,7.954470097495277,4.131100407272653
606,2895974122,7.712153177375094,4.375862371050588
607,1564801354,8.105738200497878,4.198913933995152
608,1560233178,7.668863419046072,4.027323953530762
609,2748843731,7.493163934471751,4.226294159457723
610,571955453,6.758305853710442,4.093527909953607
612,51217255,8.06025732419624,4.278871511400186
613,367320913,6.086610809812057,4.316676112529983
614,2322119606,7.844016112372549,4.117289418151753
615,25811472,7.780173847886129,4.095132191755805
616,1968175551,6.313206534741858,4.169947861765979
617,2485879167,7.56801135297871,4.211316950592707
618,3214822644,7.790838860009179,4.290513889264688
619,1819473619,7.90724391216419,4.145122265648901
620,1084860562,7.436899488614999,3.754664842014116
621,2085520575,8.447086436961467,4.239949162069393
622,1924149526,7.726948994409196,3.912363785179556
625,2336714673,7.084983041381952,4.2215434548056345
626,2194652555,7.57581731102162,3.9795379134389353
627,3906186680,7.180325714969055,4.095193181166237
628,3351164964,7.746219446730553,4.022577138021173
629,3481634232,7.720339990021483,4.062912183967574
630,2824389829,8.059610232024225,4.228660544037325
631,628391776,8.12769028119663,4.288668663540797
632,1782265789,8.177211281728274,4.042294231044706
633,3260871738,7.142900962905863,3.9873219970542
634,3753452353,8.189470464486815,4.145028366883848
635,731048453,7.896485072994073,4.658551664082288
636,162526644,7.92660753154542,4.698471533968412
637,2074348568,8.502088568717406,4.806307187313421
638,4136155069,8.307052773876558,4.216487375232593
639,3459140306,6.890383122469516,3.978389040281697
640,4238772277,7.975917775463165,4.020548869499658
641,3743427092,7.562404603567776,3.730922844200181
642,2001714085,8.028385199101244,4.144364498849559
643,3190862186,7.9710238960667645,4.08412801435067
