"compute_time","Datasets","modality","compute time(hrs)"
2687,"PNC","perf",0.746388888888889
2370,"PNC","perf",0.658333333333333
2484,"PNC","perf",0.69
2013,"PNC","perf",0.559166666666667
2073,"PNC","perf",0.575833333333333
2354,"PNC","perf",0.653888888888889
2462,"PNC","perf",0.683888888888889
1903,"PNC","perf",0.528611111111111
2340,"PNC","perf",0.65
1934,"PNC","perf",0.537222222222222
1875,"PNC","perf",0.520833333333333
1847,"PNC","perf",0.513055555555556
1906,"PNC","perf",0.529444444444444
638,"PNC","perf",0.177222222222222
2308,"PNC","perf",0.641111111111111
2371,"PNC","perf",0.658611111111111
1117,"PNC","perf",0.310277777777778
2399,"PNC","perf",0.666388888888889
2044,"PNC","perf",0.567777777777778
2434,"PNC","perf",0.676111111111111
1952,"PNC","perf",0.542222222222222
1917,"PNC","perf",0.5325
2403,"PNC","perf",0.6675
2413,"PNC","perf",0.670277777777778
2349,"PNC","perf",0.6525
1920,"PNC","perf",0.533333333333333
1894,"PNC","perf",0.526111111111111
2448,"PNC","perf",0.68
1984,"PNC","perf",0.551111111111111
2038,"PNC","perf",0.566111111111111
2324,"PNC","perf",0.645555555555556
2256,"PNC","perf",0.626666666666667
2380,"PNC","perf",0.661111111111111
2253,"PNC","perf",0.625833333333333
2332,"PNC","perf",0.647777777777778
2457,"PNC","perf",0.6825
2449,"PNC","perf",0.680277777777778
2435,"PNC","perf",0.676388888888889
1800,"PNC","perf",0.5
2360,"PNC","perf",0.655555555555556
2351,"PNC","perf",0.653055555555556
2358,"PNC","perf",0.655
2356,"PNC","perf",0.654444444444444
2294,"PNC","perf",0.637222222222222
2200,"PNC","perf",0.611111111111111
2324,"PNC","perf",0.645555555555556
2384,"PNC","perf",0.662222222222222
2386,"PNC","perf",0.662777777777778
1975,"PNC","perf",0.548611111111111
2080,"PNC","perf",0.577777777777778
2424,"PNC","perf",0.673333333333333
2447,"PNC","perf",0.679722222222222
2443,"PNC","perf",0.678611111111111
2362,"PNC","perf",0.656111111111111
1730,"PNC","perf",0.480555555555556
1960,"PNC","perf",0.544444444444444
2084,"PNC","perf",0.578888888888889
1985,"PNC","perf",0.551388888888889
2404,"PNC","perf",0.667777777777778
1923,"PNC","perf",0.534166666666667
2334,"PNC","perf",0.648333333333333
2331,"PNC","perf",0.6475
2048,"PNC","perf",0.568888888888889
1942,"PNC","perf",0.539444444444444
2429,"PNC","perf",0.674722222222222
1989,"PNC","perf",0.5525
1955,"PNC","perf",0.543055555555556
1918,"PNC","perf",0.532777777777778
2069,"PNC","perf",0.574722222222222
2339,"PNC","perf",0.649722222222222
2283,"PNC","perf",0.634166666666667
2117,"PNC","perf",0.588055555555556
2420,"PNC","perf",0.672222222222222
1908,"PNC","perf",0.53
2416,"PNC","perf",0.671111111111111
2151,"PNC","perf",0.5975
2410,"PNC","perf",0.669444444444444
564,"PNC","perf",0.156666666666667
2004,"PNC","perf",0.556666666666667
2418,"PNC","perf",0.671666666666667
2798,"PNC","perf",0.777222222222222
1990,"PNC","perf",0.552777777777778
1855,"PNC","perf",0.515277777777778
2027,"PNC","perf",0.563055555555556
2450,"PNC","perf",0.680555555555556
656,"PNC","perf",0.182222222222222
2391,"PNC","perf",0.664166666666667
1327,"PNC","perf",0.368611111111111
2277,"PNC","perf",0.6325
2172,"PNC","perf",0.603333333333333
1963,"PNC","perf",0.545277777777778
2135,"PNC","perf",0.593055555555556
2466,"PNC","perf",0.685
2481,"PNC","perf",0.689166666666667
2488,"PNC","perf",0.691111111111111
1983,"PNC","perf",0.550833333333333
2446,"PNC","perf",0.679444444444444
2185,"PNC","perf",0.606944444444444
647,"PNC","perf",0.179722222222222
2448,"PNC","perf",0.68
2389,"PNC","perf",0.663611111111111
2485,"PNC","perf",0.690277777777778
2258,"PNC","perf",0.627222222222222
2456,"PNC","perf",0.682222222222222
2392,"PNC","perf",0.664444444444444
2374,"PNC","perf",0.659444444444444
2369,"PNC","perf",0.658055555555556
650,"PNC","perf",0.180555555555556
2381,"PNC","perf",0.661388888888889
1998,"PNC","perf",0.555
1989,"PNC","perf",0.5525
2311,"PNC","perf",0.641944444444444
2493,"PNC","perf",0.6925
2311,"PNC","perf",0.641944444444444
2319,"PNC","perf",0.644166666666667
2434,"PNC","perf",0.676111111111111
2298,"PNC","perf",0.638333333333333
2510,"PNC","perf",0.697222222222222
2341,"PNC","perf",0.650277777777778
2382,"PNC","perf",0.661666666666667
1369,"PNC","perf",0.380277777777778
2362,"PNC","perf",0.656111111111111
2392,"PNC","perf",0.664444444444444
2556,"PNC","perf",0.71
2365,"PNC","perf",0.656944444444444
2845,"PNC","perf",0.790277777777778
2546,"PNC","perf",0.707222222222222
2874,"PNC","perf",0.798333333333333
2489,"PNC","perf",0.691388888888889
2336,"PNC","perf",0.648888888888889
2568,"PNC","perf",0.713333333333333
2454,"PNC","perf",0.681666666666667
2421,"PNC","perf",0.6725
2390,"PNC","perf",0.663888888888889
2413,"PNC","perf",0.670277777777778
2380,"PNC","perf",0.661111111111111
2343,"PNC","perf",0.650833333333333
2383,"PNC","perf",0.661944444444444
2428,"PNC","perf",0.674444444444444
2408,"PNC","perf",0.668888888888889
2867,"PNC","perf",0.796388888888889
2355,"PNC","perf",0.654166666666667
2963,"PNC","perf",0.823055555555556
2369,"PNC","perf",0.658055555555556
650,"PNC","perf",0.180555555555556
2536,"PNC","perf",0.704444444444444
2515,"PNC","perf",0.698611111111111
2399,"PNC","perf",0.666388888888889
2445,"PNC","perf",0.679166666666667
663,"PNC","perf",0.184166666666667
2441,"PNC","perf",0.678055555555556
990,"PNC","perf",0.275
2346,"PNC","perf",0.651666666666667
2383,"PNC","perf",0.661944444444444
2763,"PNC","perf",0.7675
2493,"PNC","perf",0.6925
2393,"PNC","perf",0.664722222222222
2354,"PNC","perf",0.653888888888889
2452,"PNC","perf",0.681111111111111
1321,"PNC","perf",0.366944444444444
2471,"PNC","perf",0.686388888888889
2236,"PNC","perf",0.621111111111111
2321,"PNC","perf",0.644722222222222
2385,"PNC","perf",0.6625
2474,"PNC","perf",0.687222222222222
2357,"PNC","perf",0.654722222222222
2456,"PNC","perf",0.682222222222222
2754,"PNC","perf",0.765
2717,"PNC","perf",0.754722222222222
2399,"PNC","perf",0.666388888888889
2418,"PNC","perf",0.671666666666667
2428,"PNC","perf",0.674444444444444
2407,"PNC","perf",0.668611111111111
2314,"PNC","perf",0.642777777777778
2805,"PNC","perf",0.779166666666667
2326,"PNC","perf",0.646111111111111
2897,"PNC","perf",0.804722222222222
2022,"PNC","perf",0.561666666666667
2385,"PNC","perf",0.6625
2445,"PNC","perf",0.679166666666667
2392,"PNC","perf",0.664444444444444
2440,"PNC","perf",0.677777777777778
2374,"PNC","perf",0.659444444444444
1366,"PNC","perf",0.379444444444444
2399,"PNC","perf",0.666388888888889
2379,"PNC","perf",0.660833333333333
649,"PNC","perf",0.180277777777778
2428,"PNC","perf",0.674444444444444
2355,"PNC","perf",0.654166666666667
2372,"PNC","perf",0.658888888888889
2927,"PNC","perf",0.813055555555556
2356,"PNC","perf",0.654444444444444
2387,"PNC","perf",0.663055555555556
2403,"PNC","perf",0.6675
2481,"PNC","perf",0.689166666666667
2261,"PNC","perf",0.628055555555556
2445,"PNC","perf",0.679166666666667
2407,"PNC","perf",0.668611111111111
2374,"PNC","perf",0.659444444444444
2448,"PNC","perf",0.68
2395,"PNC","perf",0.665277777777778
2382,"PNC","perf",0.661666666666667
2437,"PNC","perf",0.676944444444444
2339,"PNC","perf",0.649722222222222
2403,"PNC","perf",0.6675
2482,"PNC","perf",0.689444444444444
2420,"PNC","perf",0.672222222222222
2397,"PNC","perf",0.665833333333333
2238,"PNC","perf",0.621666666666667
2343,"PNC","perf",0.650833333333333
2387,"PNC","perf",0.663055555555556
2675,"PNC","perf",0.743055555555556
2804,"PNC","perf",0.778888888888889
2898,"PNC","perf",0.805
2939,"PNC","perf",0.816388888888889
2428,"PNC","perf",0.674444444444444
2598,"PNC","perf",0.721666666666667
2482,"PNC","perf",0.689444444444444
2506,"PNC","perf",0.696111111111111
2341,"PNC","perf",0.650277777777778
2404,"PNC","perf",0.667777777777778
2374,"PNC","perf",0.659444444444444
2183,"PNC","perf",0.606388888888889
2345,"PNC","perf",0.651388888888889
1149,"PNC","perf",0.319166666666667
2402,"PNC","perf",0.667222222222222
2460,"PNC","perf",0.683333333333333
2386,"PNC","perf",0.662777777777778
2319,"PNC","perf",0.644166666666667
2819,"PNC","perf",0.783055555555556
2430,"PNC","perf",0.675
2478,"PNC","perf",0.688333333333333
2240,"PNC","perf",0.622222222222222
2409,"PNC","perf",0.669166666666667
2416,"PNC","perf",0.671111111111111
2294,"PNC","perf",0.637222222222222
2312,"PNC","perf",0.642222222222222
2308,"PNC","perf",0.641111111111111
2829,"PNC","perf",0.785833333333333
2372,"PNC","perf",0.658888888888889
1938,"PNC","perf",0.538333333333333
2225,"PNC","perf",0.618055555555556
655,"PNC","perf",0.181944444444444
619,"PNC","perf",0.171944444444444
2394,"PNC","perf",0.665
2301,"PNC","perf",0.639166666666667
2301,"PNC","perf",0.639166666666667
2360,"PNC","perf",0.655555555555556
2122,"PNC","perf",0.589444444444444
2319,"PNC","perf",0.644166666666667
2416,"PNC","perf",0.671111111111111
2487,"PNC","perf",0.690833333333333
2490,"PNC","perf",0.691666666666667
2831,"PNC","perf",0.786388888888889
2409,"PNC","perf",0.669166666666667
2310,"PNC","perf",0.641666666666667
2405,"PNC","perf",0.668055555555556
641,"PNC","perf",0.178055555555556
2353,"PNC","perf",0.653611111111111
2377,"PNC","perf",0.660277777777778
1914,"PNC","perf",0.531666666666667
2335,"PNC","perf",0.648611111111111
1852,"PNC","perf",0.514444444444444
2322,"PNC","perf",0.645
2486,"PNC","perf",0.690555555555556
2887,"PNC","perf",0.801944444444444
2353,"PNC","perf",0.653611111111111
2434,"PNC","perf",0.676111111111111
2256,"PNC","perf",0.626666666666667
2345,"PNC","perf",0.651388888888889
2374,"PNC","perf",0.659444444444444
2856,"PNC","perf",0.793333333333333
2401,"PNC","perf",0.666944444444444
1834,"PNC","perf",0.509444444444444
2391,"PNC","perf",0.664166666666667
2294,"PNC","perf",0.637222222222222
2592,"PNC","perf",0.72
2995,"PNC","perf",0.831944444444444
2782,"PNC","perf",0.772777777777778
2291,"PNC","perf",0.636388888888889
1882,"PNC","perf",0.522777777777778
2353,"PNC","perf",0.653611111111111
1066,"PNC","perf",0.296111111111111
2021,"PNC","perf",0.561388888888889
2589,"PNC","perf",0.719166666666667
2518,"PNC","perf",0.699444444444444
1459,"PNC","perf",0.405277777777778
1986,"PNC","perf",0.551666666666667
1899,"PNC","perf",0.5275
2355,"PNC","perf",0.654166666666667
2454,"PNC","perf",0.681666666666667
2080,"PNC","perf",0.577777777777778
2406,"PNC","perf",0.668333333333333
2023,"PNC","perf",0.561944444444444
2128,"PNC","perf",0.591111111111111
2422,"PNC","perf",0.672777777777778
1889,"PNC","perf",0.524722222222222
2335,"PNC","perf",0.648611111111111
1883,"PNC","perf",0.523055555555556
2291,"PNC","perf",0.636388888888889
2481,"PNC","perf",0.689166666666667
2229,"PNC","perf",0.619166666666667
2398,"PNC","perf",0.666111111111111
1897,"PNC","perf",0.526944444444444
2409,"PNC","perf",0.669166666666667
2482,"PNC","perf",0.689444444444444
637,"PNC","perf",0.176944444444444
2451,"PNC","perf",0.680833333333333
2410,"PNC","perf",0.669444444444444
2034,"PNC","perf",0.565
2296,"PNC","perf",0.637777777777778
631,"PNC","perf",0.175277777777778
2410,"PNC","perf",0.669444444444444
2549,"PNC","perf",0.708055555555556
2886,"PNC","perf",0.801666666666667
2611,"PNC","perf",0.725277777777778
1975,"PNC","perf",0.548611111111111
2147,"PNC","perf",0.596388888888889
1950,"PNC","perf",0.541666666666667
1922,"PNC","perf",0.533888888888889
2083,"PNC","perf",0.578611111111111
2445,"PNC","perf",0.679166666666667
1817,"PNC","perf",0.504722222222222
2478,"PNC","perf",0.688333333333333
908,"PNC","perf",0.252222222222222
2534,"PNC","perf",0.703888888888889
2340,"PNC","perf",0.65
1927,"PNC","perf",0.535277777777778
1881,"PNC","perf",0.5225
2012,"PNC","perf",0.558888888888889
2319,"PNC","perf",0.644166666666667
1935,"PNC","perf",0.5375
2319,"PNC","perf",0.644166666666667
2520,"PNC","perf",0.7
2854,"PNC","perf",0.792777777777778
2459,"PNC","perf",0.683055555555556
2434,"PNC","perf",0.676111111111111
2511,"PNC","perf",0.6975
2734,"PNC","perf",0.759444444444444
2604,"PNC","perf",0.723333333333333
1817,"PNC","perf",0.504722222222222
1822,"PNC","perf",0.506111111111111
2420,"PNC","perf",0.672222222222222
1962,"PNC","perf",0.545
1928,"PNC","perf",0.535555555555556
2038,"PNC","perf",0.566111111111111
2159,"PNC","perf",0.599722222222222
2486,"PNC","perf",0.690555555555556
2356,"PNC","perf",0.654444444444444
1816,"PNC","perf",0.504444444444444
2165,"PNC","perf",0.601388888888889
642,"PNC","perf",0.178333333333333
2399,"PNC","perf",0.666388888888889
2073,"PNC","perf",0.575833333333333
2460,"PNC","perf",0.683333333333333
2460,"PNC","perf",0.683333333333333
2439,"PNC","perf",0.6775
2320,"PNC","perf",0.644444444444444
2359,"PNC","perf",0.655277777777778
2197,"PNC","perf",0.610277777777778
2500,"PNC","perf",0.694444444444444
1914,"PNC","perf",0.531666666666667
1926,"PNC","perf",0.535
2104,"PNC","perf",0.584444444444444
2836,"PNC","perf",0.787777777777778
2509,"PNC","perf",0.696944444444444
2448,"PNC","perf",0.68
2843,"PNC","perf",0.789722222222222
2731,"PNC","perf",0.758611111111111
2797,"PNC","perf",0.776944444444444
2402,"PNC","perf",0.667222222222222
2607,"PNC","perf",0.724166666666667
1797,"PNC","perf",0.499166666666667
2456,"PNC","perf",0.682222222222222
1997,"PNC","perf",0.554722222222222
1391,"PNC","perf",0.386388888888889
2009,"PNC","perf",0.558055555555556
1969,"PNC","perf",0.546944444444444
2356,"PNC","perf",0.654444444444444
2434,"PNC","perf",0.676111111111111
2510,"PNC","perf",0.697222222222222
2349,"PNC","perf",0.6525
2431,"PNC","perf",0.675277777777778
2533,"PNC","perf",0.703611111111111
2537,"PNC","perf",0.704722222222222
2571,"PNC","perf",0.714166666666667
1908,"PNC","perf",0.53
2047,"PNC","perf",0.568611111111111
2437,"PNC","perf",0.676944444444444
2567,"PNC","perf",0.713055555555556
2460,"PNC","perf",0.683333333333333
2585,"PNC","perf",0.718055555555556
2015,"PNC","perf",0.559722222222222
2113,"PNC","perf",0.586944444444444
2447,"PNC","perf",0.679722222222222
2571,"PNC","perf",0.714166666666667
2519,"PNC","perf",0.699722222222222
2242,"PNC","perf",0.622777777777778
2067,"PNC","perf",0.574166666666667
541,"PNC","perf",0.150277777777778
2611,"PNC","perf",0.725277777777778
2504,"PNC","perf",0.695555555555556
1937,"PNC","perf",0.538055555555556
2289,"PNC","perf",0.635833333333333
1835,"PNC","perf",0.509722222222222
2046,"PNC","perf",0.568333333333333
2431,"PNC","perf",0.675277777777778
2078,"PNC","perf",0.577222222222222
2166,"PNC","perf",0.601666666666667
1967,"PNC","perf",0.546388888888889
2313,"PNC","perf",0.6425
2037,"PNC","perf",0.565833333333333
2055,"PNC","perf",0.570833333333333
2073,"PNC","perf",0.575833333333333
1963,"PNC","perf",0.545277777777778
2184,"PNC","perf",0.606666666666667
2237,"PNC","perf",0.621388888888889
2587,"PNC","perf",0.718611111111111
2108,"PNC","perf",0.585555555555556
2301,"PNC","perf",0.639166666666667
2392,"PNC","perf",0.664444444444444
2455,"PNC","perf",0.681944444444444
2228,"PNC","perf",0.618888888888889
1991,"PNC","perf",0.553055555555556
2054,"PNC","perf",0.570555555555556
2188,"PNC","perf",0.607777777777778
2105,"PNC","perf",0.584722222222222
2169,"PNC","perf",0.6025
2452,"PNC","perf",0.681111111111111
2318,"PNC","perf",0.643888888888889
1909,"PNC","perf",0.530277777777778
2461,"PNC","perf",0.683611111111111
2024,"PNC","perf",0.562222222222222
1990,"PNC","perf",0.552777777777778
1332,"PNC","perf",0.37
2396,"PNC","perf",0.665555555555556
2448,"PNC","perf",0.68
2330,"PNC","perf",0.647222222222222
2011,"PNC","perf",0.558611111111111
2104,"PNC","perf",0.584444444444444
2431,"PNC","perf",0.675277777777778
2032,"PNC","perf",0.564444444444444
2772,"PNC","perf",0.77
1961,"PNC","perf",0.544722222222222
1937,"PNC","perf",0.538055555555556
1324,"PNC","perf",0.367777777777778
2106,"PNC","perf",0.585
1834,"PNC","perf",0.509444444444444
2133,"PNC","perf",0.5925
2400,"PNC","perf",0.666666666666667
2170,"PNC","perf",0.602777777777778
2370,"PNC","perf",0.658333333333333
2340,"PNC","perf",0.65
2503,"PNC","perf",0.695277777777778
2006,"PNC","perf",0.557222222222222
1908,"PNC","perf",0.53
2001,"PNC","perf",0.555833333333333
2371,"PNC","perf",0.658611111111111
1840,"PNC","perf",0.511111111111111
2255,"PNC","perf",0.626388888888889
1973,"PNC","perf",0.548055555555556
896,"PNC","perf",0.248888888888889
2371,"PNC","perf",0.658611111111111
2006,"PNC","perf",0.557222222222222
2392,"PNC","perf",0.664444444444444
2225,"PNC","perf",0.618055555555556
1955,"PNC","perf",0.543055555555556
1961,"PNC","perf",0.544722222222222
2307,"PNC","perf",0.640833333333333
2291,"PNC","perf",0.636388888888889
2547,"PNC","perf",0.7075
2071,"PNC","perf",0.575277777777778
1939,"PNC","perf",0.538611111111111
676,"PNC","perf",0.187777777777778
2380,"PNC","perf",0.661111111111111
1926,"PNC","perf",0.535
2387,"PNC","perf",0.663055555555556
2372,"PNC","perf",0.658888888888889
2814,"PNC","perf",0.781666666666667
2343,"PNC","perf",0.650833333333333
2442,"PNC","perf",0.678333333333333
2388,"PNC","perf",0.663333333333333
2142,"PNC","perf",0.595
2377,"PNC","perf",0.660277777777778
2411,"PNC","perf",0.669722222222222
2874,"PNC","perf",0.798333333333333
2338,"PNC","perf",0.649444444444444
2830,"PNC","perf",0.786111111111111
1870,"PNC","perf",0.519444444444444
2319,"PNC","perf",0.644166666666667
2375,"PNC","perf",0.659722222222222
2325,"PNC","perf",0.645833333333333
1009,"PNC","perf",0.280277777777778
2343,"PNC","perf",0.650833333333333
2253,"PNC","perf",0.625833333333333
2381,"PNC","perf",0.661388888888889
2310,"PNC","perf",0.641666666666667
2012,"PNC","perf",0.558888888888889
2380,"PNC","perf",0.661111111111111
1000,"PNC","perf",0.277777777777778
2272,"PNC","perf",0.631111111111111
2399,"PNC","perf",0.666388888888889
2388,"PNC","perf",0.663333333333333
2313,"PNC","perf",0.6425
2599,"PNC","perf",0.721944444444444
1997,"PNC","perf",0.554722222222222
2331,"PNC","perf",0.6475
2897,"PNC","perf",0.804722222222222
2367,"PNC","perf",0.6575
2670,"PNC","perf",0.741666666666667
2765,"PNC","perf",0.768055555555556
2160,"PNC","perf",0.6
2263,"PNC","perf",0.628611111111111
2479,"PNC","perf",0.688611111111111
573,"PNC","perf",0.159166666666667
2302,"PNC","perf",0.639444444444444
2391,"PNC","perf",0.664166666666667
2366,"PNC","perf",0.657222222222222
2400,"PNC","perf",0.666666666666667
2286,"PNC","perf",0.635
2291,"PNC","perf",0.636388888888889
1465,"PNC","perf",0.406944444444444
2330,"PNC","perf",0.647222222222222
2422,"PNC","perf",0.672777777777778
2362,"PNC","perf",0.656111111111111
2789,"PNC","perf",0.774722222222222
2333,"PNC","perf",0.648055555555556
2382,"PNC","perf",0.661666666666667
2361,"PNC","perf",0.655833333333333
2488,"PNC","perf",0.691111111111111
1787,"PNC","perf",0.496388888888889
2763,"PNC","perf",0.7675
2398,"PNC","perf",0.666111111111111
2371,"PNC","perf",0.658611111111111
2033,"PNC","perf",0.564722222222222
2321,"PNC","perf",0.644722222222222
2365,"PNC","perf",0.656944444444444
2424,"PNC","perf",0.673333333333333
2673,"PNC","perf",0.7425
2336,"PNC","perf",0.648888888888889
2342,"PNC","perf",0.650555555555556
2387,"PNC","perf",0.663055555555556
2409,"PNC","perf",0.669166666666667
2398,"PNC","perf",0.666111111111111
2302,"PNC","perf",0.639444444444444
2371,"PNC","perf",0.658611111111111
2368,"PNC","perf",0.657777777777778
643,"PNC","perf",0.178611111111111
2488,"PNC","perf",0.691111111111111
2371,"PNC","perf",0.658611111111111
2423,"PNC","perf",0.673055555555556
2410,"PNC","perf",0.669444444444444
2298,"PNC","perf",0.638333333333333
2254,"PNC","perf",0.626111111111111
2326,"PNC","perf",0.646111111111111
2376,"PNC","perf",0.66
2224,"PNC","perf",0.617777777777778
2736,"PNC","perf",0.76
2410,"PNC","perf",0.669444444444444
2774,"PNC","perf",0.770555555555556
2281,"PNC","perf",0.633611111111111
2313,"PNC","perf",0.6425
2503,"PNC","perf",0.695277777777778
2791,"PNC","perf",0.775277777777778
1959,"PNC","perf",0.544166666666667
2273,"PNC","perf",0.631388888888889
2715,"PNC","perf",0.754166666666667
2264,"PNC","perf",0.628888888888889
2357,"PNC","perf",0.654722222222222
2389,"PNC","perf",0.663611111111111
2277,"PNC","perf",0.6325
2281,"PNC","perf",0.633611111111111
2438,"PNC","perf",0.677222222222222
2296,"PNC","perf",0.637777777777778
2862,"PNC","perf",0.795
1762,"PNC","perf",0.489444444444444
2499,"PNC","perf",0.694166666666667
2398,"PNC","perf",0.666111111111111
2833,"PNC","perf",0.786944444444444
2344,"PNC","perf",0.651111111111111
2398,"PNC","perf",0.666111111111111
1926,"PNC","perf",0.535
2408,"PNC","perf",0.668888888888889
2393,"PNC","perf",0.664722222222222
2335,"PNC","perf",0.648611111111111
2699,"PNC","perf",0.749722222222222
638,"PNC","perf",0.177222222222222
2229,"PNC","perf",0.619166666666667
2286,"PNC","perf",0.635
2414,"PNC","perf",0.670555555555556
2365,"PNC","perf",0.656944444444444
2354,"PNC","perf",0.653888888888889
2410,"PNC","perf",0.669444444444444
2311,"PNC","perf",0.641944444444444
2422,"PNC","perf",0.672777777777778
2256,"PNC","perf",0.626666666666667
2400,"PNC","perf",0.666666666666667
2599,"PNC","perf",0.721944444444444
2494,"PNC","perf",0.692777777777778
2323,"PNC","perf",0.645277777777778
2429,"PNC","perf",0.674722222222222
2399,"PNC","perf",0.666388888888889
2375,"PNC","perf",0.659722222222222
2349,"PNC","perf",0.6525
2276,"PNC","perf",0.632222222222222
1967,"PNC","perf",0.546388888888889
2381,"PNC","perf",0.661388888888889
1845,"PNC","perf",0.5125
2398,"PNC","perf",0.666111111111111
2301,"PNC","perf",0.639166666666667
2432,"PNC","perf",0.675555555555556
2367,"PNC","perf",0.6575
2341,"PNC","perf",0.650277777777778
643,"PNC","perf",0.178611111111111
1887,"PNC","perf",0.524166666666667
2379,"PNC","perf",0.660833333333333
1819,"PNC","perf",0.505277777777778
2298,"PNC","perf",0.638333333333333
2420,"PNC","perf",0.672222222222222
1994,"PNC","perf",0.553888888888889
1934,"PNC","perf",0.537222222222222
2337,"PNC","perf",0.649166666666667
2021,"PNC","perf",0.561388888888889
639,"PNC","perf",0.1775
2246,"PNC","perf",0.623888888888889
1794,"PNC","perf",0.498333333333333
2413,"PNC","perf",0.670277777777778
2351,"PNC","perf",0.653055555555556
3,"PNC","perf",0.000833333333333333
1973,"PNC","perf",0.548055555555556
2441,"PNC","perf",0.678055555555556
2298,"PNC","perf",0.638333333333333
2389,"PNC","perf",0.663611111111111
1955,"PNC","perf",0.543055555555556
1893,"PNC","perf",0.525833333333333
2339,"PNC","perf",0.649722222222222
2110,"PNC","perf",0.586111111111111
1864,"PNC","perf",0.517777777777778
2817,"PNC","perf",0.7825
2279,"PNC","perf",0.633055555555556
2406,"PNC","perf",0.668333333333333
2338,"PNC","perf",0.649444444444444
2736,"PNC","perf",0.76
2364,"PNC","perf",0.656666666666667
2013,"PNC","perf",0.559166666666667
1773,"PNC","perf",0.4925
2445,"PNC","perf",0.679166666666667
2250,"PNC","perf",0.625
2063,"PNC","perf",0.573055555555556
1696,"PNC","perf",0.471111111111111
2064,"PNC","perf",0.573333333333333
2346,"PNC","perf",0.651666666666667
2424,"PNC","perf",0.673333333333333
2854,"PNC","perf",0.792777777777778
1869,"PNC","perf",0.519166666666667
2400,"PNC","perf",0.666666666666667
2414,"PNC","perf",0.670555555555556
2452,"PNC","perf",0.681111111111111
2436,"PNC","perf",0.676666666666667
1889,"PNC","perf",0.524722222222222
1904,"PNC","perf",0.528888888888889
1939,"PNC","perf",0.538611111111111
2323,"PNC","perf",0.645277777777778
2025,"PNC","perf",0.5625
2381,"PNC","perf",0.661388888888889
2378,"PNC","perf",0.660555555555556
2017,"PNC","perf",0.560277777777778
2296,"PNC","perf",0.637777777777778
2433,"PNC","perf",0.675833333333333
2728,"PNC","perf",0.757777777777778
1843,"PNC","perf",0.511944444444444
1914,"PNC","perf",0.531666666666667
2500,"PNC","perf",0.694444444444444
2065,"PNC","perf",0.573611111111111
2291,"PNC","perf",0.636388888888889
2363,"PNC","perf",0.656388888888889
1766,"PNC","perf",0.490555555555556
2265,"PNC","perf",0.629166666666667
2437,"PNC","perf",0.676944444444444
554,"PNC","perf",0.153888888888889
1905,"PNC","perf",0.529166666666667
2361,"PNC","perf",0.655833333333333
1743,"PNC","perf",0.484166666666667
1928,"PNC","perf",0.535555555555556
2331,"PNC","perf",0.6475
2359,"PNC","perf",0.655277777777778
640,"PNC","perf",0.177777777777778
1812,"PNC","perf",0.503333333333333
2350,"PNC","perf",0.652777777777778
2285,"PNC","perf",0.634722222222222
1969,"PNC","perf",0.546944444444444
2402,"PNC","perf",0.667222222222222
2348,"PNC","perf",0.652222222222222
1928,"PNC","perf",0.535555555555556
1849,"PNC","perf",0.513611111111111
2420,"PNC","perf",0.672222222222222
1824,"PNC","perf",0.506666666666667
2000,"PNC","perf",0.555555555555556
2397,"PNC","perf",0.665833333333333
1984,"PNC","perf",0.551111111111111
2435,"PNC","perf",0.676388888888889
2275,"PNC","perf",0.631944444444444
2386,"PNC","perf",0.662777777777778
1832,"PNC","perf",0.508888888888889
2427,"PNC","perf",0.674166666666667
2512,"PNC","perf",0.697777777777778
2320,"PNC","perf",0.644444444444444
1927,"PNC","perf",0.535277777777778
2373,"PNC","perf",0.659166666666667
2295,"PNC","perf",0.6375
1724,"PNC","perf",0.478888888888889
2439,"PNC","perf",0.6775
2284,"PNC","perf",0.634444444444444
1995,"PNC","perf",0.554166666666667
2423,"PNC","perf",0.673055555555556
2067,"PNC","perf",0.574166666666667
1885,"PNC","perf",0.523611111111111
2469,"PNC","perf",0.685833333333333
1908,"PNC","perf",0.53
2801,"PNC","perf",0.778055555555556
2249,"PNC","perf",0.624722222222222
2351,"PNC","perf",0.653055555555556
2372,"PNC","perf",0.658888888888889
1896,"PNC","perf",0.526666666666667
2387,"PNC","perf",0.663055555555556
2805,"PNC","perf",0.779166666666667
632,"PNC","perf",0.175555555555556
2901,"PNC","perf",0.805833333333333
2331,"PNC","perf",0.6475
1858,"PNC","perf",0.516111111111111
1888,"PNC","perf",0.524444444444444
1772,"PNC","perf",0.492222222222222
1839,"PNC","perf",0.510833333333333
2403,"PNC","perf",0.6675
2878,"PNC","perf",0.799444444444444
2460,"PNC","perf",0.683333333333333
2276,"PNC","perf",0.632222222222222
2262,"PNC","perf",0.628333333333333
1928,"PNC","perf",0.535555555555556
1930,"PNC","perf",0.536111111111111
2273,"PNC","perf",0.631388888888889
1783,"PNC","perf",0.495277777777778
2435,"PNC","perf",0.676388888888889
2303,"PNC","perf",0.639722222222222
2291,"PNC","perf",0.636388888888889
1939,"PNC","perf",0.538611111111111
2359,"PNC","perf",0.655277777777778
2393,"PNC","perf",0.664722222222222
2302,"PNC","perf",0.639444444444444
561,"PNC","perf",0.155833333333333
2815,"PNC","perf",0.781944444444444
1976,"PNC","perf",0.548888888888889
2354,"PNC","perf",0.653888888888889
